Date,Open,High,Low,Close,Adj Close,Volume
2004-12-20,19.100000,19.559999,19.000000,19.450001,14.663286,228537300
2004-12-27,19.450001,19.580000,19.180000,19.320000,14.565286,174753400
2005-01-03,19.420000,19.610001,18.450001,18.719999,14.112944,347273900
2005-01-10,18.660000,18.990000,18.459999,18.879999,14.233570,273591400
2005-01-17,18.750000,18.799999,17.910000,18.010000,13.577680,264039200
2005-01-24,18.150000,18.389999,17.410000,17.900000,13.494749,385440800
2005-01-31,18.150000,18.299999,17.500000,17.900000,13.494749,326384500
2005-02-07,18.000000,18.430000,17.370001,17.700001,13.343974,472316600
2005-02-14,17.709999,18.180000,17.280001,17.299999,13.042413,287708500
2005-02-21,17.160000,17.549999,17.129999,17.200001,12.967029,216581300
2005-02-28,17.200001,18.080000,17.170000,18.040001,13.600298,274842700
2005-03-07,18.280001,18.799999,18.110001,18.450001,13.909394,369487100
2005-03-14,18.480000,18.650000,17.799999,17.799999,13.419361,233422100
2005-03-21,17.770000,18.160000,17.700001,17.879999,13.479674,188505400
2005-03-28,18.020000,18.139999,17.660000,17.700001,13.343974,246219500
2005-04-04,17.660000,18.170000,17.500000,17.900000,13.494749,238209700
2005-04-11,18.000000,18.299999,17.180000,17.200001,12.967029,313879300
2005-04-18,17.170000,17.709999,17.010000,17.430000,13.140420,260023700
2005-04-25,17.459999,17.639999,17.040001,17.270000,13.019795,256594100
2005-05-02,17.240000,18.160000,17.160000,18.020000,13.585220,292828700
2005-05-09,18.000000,19.020000,17.980000,18.889999,14.241106,384204600
2005-05-16,18.860001,19.510000,18.750000,19.469999,14.678370,256193200
2005-05-23,19.350000,20.010000,19.330000,19.790001,14.919619,283092100
2005-05-30,19.610001,19.879999,19.290001,19.400000,14.625597,206137100
2005-06-06,19.370001,19.809999,19.100000,19.240000,14.504972,237322700
2005-06-13,19.190001,19.969999,18.980000,19.530001,14.723606,211876700
2005-06-20,19.430000,20.250000,19.290001,19.299999,14.550204,286344000
2005-06-27,19.299999,19.580000,18.889999,18.990000,14.316497,219376100
2005-07-04,18.770000,19.330000,18.510000,19.309999,14.557742,179130500
2005-07-11,19.290001,20.059999,19.219999,19.889999,14.995002,229496500
2005-07-18,19.820000,20.230000,19.250000,19.320000,14.565286,242676200
2005-07-25,19.389999,19.410000,18.820000,19.150000,14.437126,220609400
2005-08-01,19.260000,19.730000,19.160000,19.299999,14.550204,174972000
2005-08-08,19.389999,19.740000,17.750000,17.799999,13.419361,514689000
2005-08-15,17.809999,17.980000,17.610001,17.820000,13.434441,259522500
2005-08-22,17.879999,17.920000,17.360001,17.400000,13.117803,231123100
2005-08-29,17.299999,18.070000,17.299999,17.719999,13.359050,196915700
2005-09-05,17.980000,18.660000,17.950001,18.580000,14.007401,220358900
2005-09-12,18.400000,18.570000,17.830000,18.420000,13.886775,289429100
2005-09-19,18.299999,18.389999,17.680000,18.049999,13.607829,242370900
2005-09-26,18.160000,18.180000,17.650000,17.920000,13.509831,273802600
2005-10-03,17.930000,18.120001,17.500000,17.629999,13.291201,245108200
2005-10-10,17.500000,17.600000,16.969999,17.270000,13.019795,279937700
2005-10-17,17.230000,17.370001,16.830000,17.030001,12.838861,239301500
2005-10-24,17.080000,17.240000,16.920000,17.139999,12.921789,209847500
2005-10-31,17.160000,17.879999,17.150000,17.870001,13.472136,275512600
2005-11-07,17.879999,17.980000,17.020000,17.469999,13.170573,377616100
2005-11-14,17.420000,17.459999,16.870001,17.020000,12.831320,309021300
2005-11-21,17.049999,17.629999,16.969999,17.549999,13.230886,198678600
2005-11-28,17.549999,17.840000,17.469999,17.639999,13.298738,230515400
2005-12-05,17.570000,18.000000,17.389999,17.549999,13.230886,339364200
2005-12-12,17.570000,17.840000,17.450001,17.520000,13.208271,303688700
2005-12-19,17.520000,17.660000,17.170000,17.350000,13.080105,232383900
2005-12-26,17.379999,17.480000,17.070000,17.120001,12.906715,143878100
2006-01-02,17.209999,18.879999,17.180000,18.770000,14.150637,376856400
2006-01-09,18.969999,19.430000,18.780001,18.920000,14.263726,338284800
2006-01-16,18.700001,19.120001,18.240000,18.510000,13.954628,254932400
2006-01-23,18.540001,18.950001,18.129999,18.780001,14.158175,270356500
2006-01-30,18.690001,18.950001,17.950001,18.150000,13.683228,274279000
2006-02-06,18.030001,19.980000,17.820000,19.760000,14.897002,524513900
2006-02-13,19.620001,20.000000,19.320000,19.860001,14.972389,262395600
2006-02-20,19.709999,19.930000,19.450001,19.850000,14.964852,190974900
2006-02-27,19.850000,21.330000,19.830000,21.040001,15.861986,498856900
2006-03-06,20.969999,21.480000,20.320000,20.820000,15.696122,281174800
2006-03-13,20.870001,21.690001,20.770000,21.620001,16.299240,267528100
2006-03-20,21.620001,21.850000,21.209999,21.360001,16.103237,190849700
2006-03-27,21.290001,22.000000,21.250000,21.670000,16.336945,275575900
2006-04-03,21.850000,21.980000,20.780001,20.809999,15.688590,243778300
2006-04-10,20.799999,21.500000,20.700001,21.180000,15.967531,145875100
2006-04-17,21.150000,21.500000,20.490000,20.680000,15.590584,194019600
2006-04-24,20.570000,21.299999,20.200001,20.950001,15.794134,231598200
2006-05-01,21.020000,22.000000,20.910000,21.750000,16.397255,226984800
2006-05-08,21.650000,21.990000,19.959999,20.340000,15.334256,375922700
2006-05-15,20.379999,20.940001,19.500000,20.870001,15.733825,309999700
2006-05-22,20.620001,20.930000,20.139999,20.309999,15.311643,240629800
2006-05-29,20.200001,20.799999,19.510000,20.440001,15.409646,199186000
2006-06-05,20.350000,20.370001,19.410000,19.969999,15.055320,241932900
2006-06-12,19.950001,20.230000,19.309999,19.980000,15.062855,204869900
2006-06-19,20.010000,20.420000,19.540001,19.610001,14.783913,179382100
2006-06-26,19.559999,20.030001,19.080000,19.530001,14.723606,189200400
2006-07-03,19.780001,20.110001,19.219999,19.389999,14.618059,119976100
2006-07-10,19.480000,19.540001,17.770000,17.940001,13.524905,241720300
2006-07-17,17.969999,18.430000,17.450001,17.459999,13.163035,276185400
2006-07-24,17.680000,18.200001,17.549999,18.080000,13.630449,182330500
2006-07-31,17.990000,18.360001,17.100000,17.240000,12.997182,273564200
2006-08-07,17.280001,19.950001,17.150000,19.540001,14.731143,438412600
2006-08-14,19.879999,21.139999,19.770000,20.860001,15.726282,280687300
2006-08-21,20.610001,21.420000,20.570000,21.049999,15.869522,183552800
2006-08-28,20.959999,22.350000,20.889999,22.270000,16.789278,267461100
2006-09-04,22.129999,22.290001,21.180000,21.750000,16.397255,220485600
2006-09-11,21.559999,23.280001,21.520000,22.719999,17.128525,255311300
2006-09-18,22.770000,23.469999,22.440001,22.879999,17.249155,280898800
2006-09-25,22.969999,23.530001,22.670000,22.980000,17.324549,212227900
2006-10-02,23.049999,24.200001,22.799999,24.090000,18.161375,227726700
2006-10-09,24.250000,24.620001,24.000000,24.530001,18.493084,196140800
2006-10-16,24.639999,24.780001,23.730000,24.549999,18.508162,213203300
2006-10-23,24.450001,24.639999,23.629999,23.719999,17.882427,194640300
2006-10-30,23.520000,24.450001,23.270000,23.770000,17.920124,217168500
2006-11-06,24.139999,27.440001,24.120001,26.740000,20.159199,532610500
2006-11-13,26.750000,27.320000,26.410000,26.930000,20.302435,255076500
2006-11-20,26.980000,27.180000,26.240000,26.840000,20.234583,128043300
2006-11-27,26.760000,27.299999,25.590000,26.690001,20.121498,333497100
2006-12-04,26.940001,27.570000,26.750000,26.980000,20.340132,206536500
2006-12-11,26.900000,27.770000,26.760000,27.559999,20.777395,235699500
2006-12-18,27.600000,27.959999,26.930000,26.930000,20.302435,176483700
2006-12-25,27.040001,27.629999,26.830000,27.330000,20.603992,105805000
2007-01-01,27.459999,28.570000,27.330000,28.469999,21.463434,199885900
2007-01-08,28.540001,28.990000,28.209999,28.920000,21.802689,258247400
2007-01-15,28.590000,28.590000,26.270000,26.700001,20.129042,327174600
2007-01-22,26.750000,26.950001,25.760000,26.350000,19.865179,320701300
2007-01-29,26.290001,27.180000,26.000000,27.139999,20.460752,272109100
2007-02-05,27.420000,28.850000,27.120001,27.709999,20.890471,400610700
2007-02-12,27.620001,27.809999,27.010000,27.520000,20.747234,218701200
2007-02-19,27.559999,28.000000,27.219999,27.510000,20.739697,157366400
2007-02-26,27.639999,27.700001,25.070000,25.299999,19.073587,319034400
2007-03-05,25.020000,26.490000,24.820000,26.080000,19.661631,260482100
2007-03-12,25.980000,26.250000,25.260000,25.990000,19.593771,228840300
2007-03-19,26.190001,26.790001,26.000000,26.190001,19.744553,194108300
2007-03-26,26.230000,27.000000,25.110001,25.530001,19.246981,221795400
2007-04-02,25.670000,26.219999,25.309999,26.059999,19.646551,148312500
2007-04-09,26.120001,26.950001,25.629999,26.680000,20.113962,220686900
2007-04-16,26.670000,27.120001,26.469999,26.990000,20.347673,214996900
2007-04-23,26.910000,27.160000,26.059999,27.030001,20.377825,233011400
2007-04-30,27.000000,28.000000,26.559999,27.910000,21.041256,236715500
2007-05-07,27.959999,28.480000,26.260000,26.629999,20.076269,394833300
2007-05-14,26.620001,26.650000,26.080000,26.209999,19.759636,210111400
2007-05-21,26.209999,26.540001,25.330000,25.520000,19.239441,248352700
2007-05-28,25.590000,27.400000,25.549999,26.860001,20.249668,219734400
2007-06-04,26.719999,27.299999,25.840000,26.480000,19.963173,250357300
2007-06-11,26.290001,27.400000,25.860001,27.389999,20.649227,231471600
2007-06-18,27.389999,27.700001,26.850000,26.920000,20.294897,253896200
2007-06-25,26.840000,28.400000,26.750000,27.850000,20.996023,258946300
2007-07-02,28.020000,28.500000,27.790001,28.469999,21.463434,132719500
2007-07-09,28.430000,29.969999,27.559999,29.889999,22.533976,263425300
2007-07-16,29.719999,30.000000,28.879999,29.590000,22.307796,228887300
2007-07-23,29.730000,30.389999,28.940001,28.969999,21.840385,327697200
2007-07-30,29.010000,30.209999,28.629999,29.459999,22.209793,267690900
2007-08-06,29.590000,32.470001,28.900000,31.389999,23.664810,530864100
2007-08-13,31.570000,31.600000,28.580000,29.990000,22.609352,411718400
2007-08-20,29.930000,30.750000,29.520000,30.730000,23.167244,202380600
2007-08-27,30.510000,31.980000,30.389999,31.920000,24.064381,220408200
2007-09-03,31.940001,32.500000,31.090000,31.520000,23.762827,214025500
2007-09-10,31.690001,32.169998,31.150000,31.559999,23.792978,173327400
2007-09-17,31.330000,32.560001,31.250000,32.299999,24.350866,225974500
2007-09-24,32.220001,33.380001,31.650000,33.130001,24.976604,225821900
2007-10-01,33.009998,33.330002,31.879999,32.650002,24.614729,197711600
2007-10-08,32.529999,33.599998,32.509998,32.919998,24.818274,163538800
2007-10-15,32.919998,33.139999,31.400000,31.500000,23.747747,218950100
2007-10-22,31.100000,32.099998,30.090000,31.900000,24.049299,224399700
2007-10-29,32.250000,33.250000,32.000000,32.509998,24.509178,232876000
2007-11-05,32.639999,34.240002,28.150000,28.580000,21.546362,611829800
2007-11-12,28.830000,30.440001,28.790001,29.940001,22.571667,329381500
2007-11-19,29.760000,29.990000,28.110001,28.690001,21.629293,182890000
2007-11-26,28.760000,28.790001,26.920000,28.020000,21.124186,334563200
2007-12-03,28.000000,28.240000,26.820000,27.450001,20.694466,300483500
2007-12-10,27.680000,29.639999,27.420000,28.650000,21.599136,343921400
2007-12-17,28.590000,29.000000,27.580000,28.600000,21.561443,243701300
2007-12-24,28.680000,28.950001,27.230000,27.559999,20.777395,145362400
2007-12-31,27.250000,27.500000,26.010000,26.120001,19.691776,232333000
2008-01-07,26.100000,26.790001,25.420000,25.870001,19.503309,288942800
2008-01-14,26.610001,26.670000,23.980000,24.299999,18.319689,398961100
2008-01-21,22.389999,26.090000,22.299999,24.200001,18.244301,372093200
2008-01-28,24.290001,25.129999,23.690001,24.940001,18.802183,328664700
2008-02-04,25.040001,25.049999,21.770000,23.540001,17.746725,673414100
2008-02-11,23.650000,24.200001,23.209999,23.299999,17.565790,300179900
2008-02-18,23.559999,23.990000,22.709999,23.600000,17.791964,240696700
2008-02-25,23.520000,25.150000,23.190001,24.389999,18.387537,348086900
2008-03-03,24.350000,24.700001,23.740000,24.110001,18.176447,367177900
2008-03-10,24.120001,25.600000,23.990000,24.320000,18.334768,322796000
2008-03-17,23.590000,25.610001,23.540001,24.770000,18.674019,272291500
2008-03-24,24.920000,25.990000,24.000000,24.080000,18.153835,283202500
2008-03-31,24.080000,25.549999,23.959999,24.389999,18.387537,267066900
2008-04-07,24.559999,24.580000,23.340000,23.379999,17.626106,274620100
2008-04-14,23.280001,24.799999,22.910000,24.510000,18.478001,224358000
2008-04-21,24.350000,26.290001,24.260000,25.600000,19.299751,248152300
2008-04-28,25.639999,27.000000,25.250000,26.750000,20.166737,262898400
2008-05-05,26.459999,27.000000,25.260000,25.490000,19.216831,332183800
2008-05-12,25.450001,26.650000,25.400000,26.510000,19.985804,238000900
2008-05-19,26.510000,26.900000,24.900000,25.100000,18.922806,202245800
2008-05-26,25.059999,26.920000,25.040001,26.719999,20.144112,202757400
2008-06-02,26.719999,27.719999,26.209999,26.540001,20.008415,313048700
2008-06-09,26.719999,26.740000,25.520000,26.370001,19.880257,228108400
2008-06-16,26.170000,26.629999,24.469999,24.639999,18.576008,233142800
2008-06-23,24.830000,25.110001,23.370001,23.610001,17.799501,219849700
2008-06-30,23.469999,23.730000,22.670000,23.120001,17.430086,196779700
2008-07-07,23.230000,23.389999,21.510000,21.820000,16.450031,354931000
2008-07-14,22.020000,22.129999,20.559999,21.660000,16.329403,297457300
2008-07-21,21.799999,22.610001,21.459999,22.430000,16.909899,256478200
2008-07-28,22.320000,22.809999,21.670000,21.990000,16.578188,238925200
2008-08-04,22.049999,24.440001,21.719999,24.250000,18.281998,388841500
2008-08-11,24.170000,25.250000,24.010000,24.910000,18.779560,202524800
2008-08-18,24.950001,25.080000,23.870001,24.709999,18.628786,142621200
2008-08-25,24.500000,24.780001,23.879999,24.049999,18.131216,149743600
2008-09-01,24.350000,24.500000,22.070000,22.260000,16.781748,201437200
2008-09-08,22.780001,23.590000,22.389999,23.459999,17.686419,273129300
2008-09-15,22.610001,24.299999,21.740000,24.290001,18.312153,290749600
2008-09-22,23.900000,24.200001,22.580000,23.820000,17.957817,258972000
2008-09-29,23.290001,23.540001,21.049999,21.250000,16.020306,334987500
2008-10-06,20.389999,20.969999,16.290001,17.230000,12.989639,576167500
2008-10-13,18.270000,20.150000,16.200001,17.910000,13.502292,441677900
2008-10-20,18.350000,19.010000,15.900000,16.309999,12.296058,391644800
2008-10-27,16.090000,18.700001,16.020000,17.770000,13.396745,377150600
2008-11-03,17.680000,18.459999,16.670000,17.580000,13.253505,415292800
2008-11-10,17.950001,17.980000,15.600000,16.620001,12.529763,309093100
2008-11-17,16.469999,16.809999,14.200000,15.170000,11.436613,412495300
2008-11-24,15.440000,16.549999,15.170000,16.540001,12.469457,240000100
2008-12-01,16.160000,16.170000,14.720000,15.940000,12.017111,324930500
2008-12-08,16.500000,17.930000,16.450001,16.990000,12.808702,303704800
2008-12-15,16.879999,17.450001,16.440001,16.639999,12.544840,295333300
2008-12-22,16.610001,16.709999,15.990000,16.270000,12.265898,95955200
2008-12-29,16.160000,17.000000,15.730000,16.959999,12.786087,142822200
2009-01-05,16.850000,17.980000,16.610001,16.700001,12.590075,268586900
2009-01-12,16.680000,16.780001,15.190000,15.820000,11.926645,285718500
2009-01-19,15.810000,16.020000,15.000000,15.890000,11.979418,227273500
2009-01-26,15.850000,17.190001,14.910000,14.970000,11.285833,283641600
2009-02-02,14.860000,17.090000,14.830000,17.040001,12.846399,395479300
2009-02-09,16.990000,17.049999,15.630000,16.100000,12.137733,254338500
2009-02-16,15.680000,15.760000,14.880000,15.080000,11.368762,190966500
2009-02-23,15.200000,15.350000,14.300000,14.570000,10.984275,291195500
2009-03-02,14.330000,15.520000,13.980000,14.180000,10.690256,372545500
2009-03-09,14.000000,15.690000,13.610000,15.510000,11.692937,297748800
2009-03-16,15.790000,16.940001,15.350000,15.910000,11.994498,310122100
2009-03-23,16.309999,17.389999,15.900000,16.950001,12.778548,269010600
2009-03-30,16.570000,18.610001,16.080000,18.160000,13.690762,325336200
2009-04-06,17.559999,18.080000,16.580000,17.820000,13.434441,221741400
2009-04-13,17.850000,18.180000,17.340000,17.990000,13.562598,236032600
2009-04-20,17.709999,18.500000,17.129999,18.420000,13.886775,255307300
2009-04-27,18.100000,19.930000,18.010000,19.580000,14.761296,239318000
2009-05-04,19.820000,20.000000,18.549999,18.730000,14.120482,361290900
2009-05-11,18.450001,18.830000,17.770000,17.920000,13.509831,249986600
2009-05-18,18.139999,19.350000,17.660000,17.900000,13.494749,266890900
2009-05-25,17.660000,18.709999,17.610001,18.500000,13.947090,202776400
2009-06-01,19.150000,20.020000,19.010000,19.870001,14.979929,338850100
2009-06-08,19.740000,20.350000,19.530001,19.910000,15.010082,237152600
2009-06-15,19.680000,19.700001,18.799999,18.920000,14.263726,251415000
2009-06-22,18.750000,19.190001,18.250000,18.910000,14.256185,226702900
2009-06-29,19.000000,19.100000,18.450001,18.500000,13.947090,181239500
2009-07-06,18.320000,18.700001,17.820000,18.340000,13.826467,230004400
2009-07-13,18.410000,20.580000,17.920000,20.510000,15.462421,324252600
2009-07-20,20.820000,22.070000,20.799999,21.879999,16.495256,307523900
2009-07-27,21.850000,22.400000,21.370001,22.010000,16.593267,199855300
2009-08-03,22.209999,22.740000,21.680000,22.190001,16.728970,326356400
2009-08-10,21.980000,22.120001,21.000000,21.309999,16.065535,223812200
2009-08-17,20.940001,22.270000,20.680000,22.190001,16.728970,217374600
2009-08-24,22.219999,22.639999,21.469999,22.000000,16.585728,180919700
2009-08-31,21.740000,21.959999,21.070000,21.840000,16.465105,183196700
2009-09-07,22.000000,23.129999,21.790001,23.090000,17.407475,215193500
2009-09-14,22.850000,23.610001,22.610001,23.400000,17.641182,259423100
2009-09-21,23.200001,23.850000,22.459999,22.620001,17.053143,231626600
2009-09-28,23.290001,23.870001,22.620001,22.670000,17.090834,278707800
2009-10-05,22.910000,24.080000,22.580000,24.030001,18.116140,214946900
2009-10-12,24.070000,24.500000,23.570000,24.020000,18.108597,201490000
2009-10-19,24.129999,24.830000,23.830000,24.170000,18.221685,201411000
2009-10-26,24.150000,24.400000,22.639999,22.809999,17.196381,237182100
2009-11-02,22.870001,24.070000,22.549999,23.820000,17.957817,291392800
2009-11-09,23.930000,24.000000,23.170000,23.709999,17.874887,228821600
2009-11-16,23.770000,24.110001,23.299999,23.459999,17.686419,186460100
2009-11-23,23.690001,23.910000,23.020000,23.379999,17.626106,108147000
2009-11-30,23.309999,24.420000,23.190001,24.160000,18.214142,190300600
2009-12-07,24.110001,24.400000,23.440001,23.770000,17.920124,177112800
2009-12-14,24.010000,24.150000,23.020000,23.330000,17.588406,230313100
2009-12-21,23.530001,23.990000,23.480000,23.959999,18.063366,96486800
2009-12-28,23.889999,24.200001,23.809999,23.940001,18.048286,84499500
2010-01-04,24.110001,24.840000,24.010000,24.660000,18.591087,211341000
2010-01-11,24.639999,25.100000,24.080000,24.400000,18.395079,219267400
2010-01-18,24.540001,24.879999,22.870001,22.969999,17.317009,204924700
2010-01-25,23.100000,23.260000,22.350000,22.469999,16.940058,295456400
2010-02-01,22.650000,23.879999,22.379999,23.700001,17.867352,413777700
2010-02-08,23.780001,24.000000,23.480000,23.760000,17.912590,279728200
2010-02-15,23.959999,24.379999,23.740000,24.360001,18.364918,175200300
2010-02-22,24.389999,24.459999,23.830000,24.330000,18.342306,168674800
2010-03-01,24.330000,25.240000,24.320000,25.209999,19.005732,241194100
2010-03-08,25.309999,26.480000,25.260000,25.879999,19.510847,415234300
2010-03-15,25.760000,26.440001,25.740000,26.150000,19.714397,205852600
2010-03-22,25.920000,26.850000,25.889999,26.469999,19.955641,188718300
2010-03-29,26.610001,26.709999,25.660000,25.830000,19.473156,174302500
2010-04-05,25.870001,26.639999,25.799999,26.600000,20.053652,182998100
2010-04-12,26.570000,27.440001,26.170000,26.980000,20.340132,231388300
2010-04-19,26.930000,27.510000,26.549999,27.469999,20.709543,217941800
2010-04-26,27.580000,27.740000,26.730000,26.930000,20.302435,231058300
2010-05-03,27.030001,27.690001,23.230000,24.709999,18.628786,341013900
2010-05-10,26.120001,26.799999,24.690001,24.940001,18.802183,420607600
2010-05-17,24.969999,25.020000,22.559999,23.459999,17.686419,380125700
2010-05-24,23.459999,23.750000,22.600000,23.160000,17.460249,301724700
2010-05-31,22.940001,23.770000,22.740000,22.959999,17.309469,211703200
2010-06-07,23.010000,23.450001,22.510000,22.910000,17.271765,324756700
2010-06-14,23.080000,23.780001,22.730000,23.490000,17.709036,313977100
2010-06-21,23.840000,23.940001,22.110001,22.180000,16.721430,285972500
2010-06-28,22.299999,22.750000,20.930000,21.129999,15.929837,282052000
2010-07-05,21.420000,22.809999,21.049999,22.700001,17.113455,218483800
2010-07-12,22.610001,23.959999,22.610001,22.750000,17.151152,265878300
2010-07-19,22.870001,23.410000,22.049999,23.350000,17.603487,263908100
2010-07-26,23.320000,26.000000,22.879999,23.070000,17.392397,207741700
2010-08-02,23.430000,24.250000,23.400000,24.070000,18.146290,189143600
2010-08-09,24.209999,24.870001,21.000000,21.360001,16.103237,489942500
2010-08-16,21.240000,22.510000,21.219999,22.230000,16.759121,370578000
2010-08-23,22.469999,22.480000,20.360001,20.809999,15.688590,293380100
2010-08-30,20.799999,21.129999,19.820000,21.040001,15.861986,347520500
2010-09-06,20.900000,21.049999,20.320000,20.620001,15.545347,193161400
2010-09-13,20.920000,22.170000,20.860001,21.860001,16.480181,334905900
2010-09-20,21.969999,22.250000,21.370001,22.090000,16.653576,265011300
2010-09-27,22.010000,22.309999,21.450001,21.910000,16.517876,258737600
2010-10-04,21.809999,22.520000,21.500000,22.480000,16.947596,219856900
2010-10-11,22.480000,23.400000,22.270000,23.360001,17.611023,218973700
2010-10-18,23.350000,23.580000,22.760000,23.480000,17.701492,201504800
2010-10-25,23.629999,23.900000,22.820000,22.860001,17.234079,192194300
2010-11-01,22.950001,24.340000,22.879999,24.260000,18.289536,237320400
2010-11-08,24.350000,24.600000,20.030001,20.150000,15.191016,994949300
2010-11-15,20.370001,20.370001,19.340000,19.610001,14.783913,665618300
2010-11-22,19.650000,19.719999,19.180000,19.490000,14.693447,247509300
2010-11-29,19.469999,19.540001,19.000000,19.070000,14.376809,397701800
2010-12-06,19.309999,19.820000,19.270000,19.700001,14.851767,364753100
2010-12-13,19.850000,19.920000,19.430000,19.549999,14.738678,354720600
2010-12-20,19.580000,19.770000,19.500000,19.690001,14.844229,195886100
2010-12-27,19.840000,20.510000,19.809999,20.230000,15.251330,206561200
2011-01-03,20.450001,21.000000,20.379999,20.969999,15.809208,303542000
2011-01-10,20.940001,21.240000,20.700001,21.209999,15.990146,189852700
2011-01-17,21.219999,21.330000,20.500000,20.730000,15.628279,193707400
2011-01-24,20.840000,21.610001,20.730000,20.930000,15.779059,265687500
2011-01-31,20.930000,22.150000,20.709999,22.049999,16.623423,236334800
2011-02-07,22.110001,22.340000,18.610001,18.700001,14.097867,1000364100
2011-02-14,18.840000,19.020000,18.559999,18.850000,14.210955,480294100
2011-02-21,18.730000,18.740000,18.230000,18.639999,14.052634,285213100
2011-02-28,18.620001,18.790001,18.309999,18.400000,13.871701,302061100
2011-03-07,18.360001,18.370001,17.760000,17.950001,13.532441,311227900
2011-03-14,17.809999,17.879999,16.969999,17.139999,12.921789,444161000
2011-03-21,17.340000,17.639999,17.200001,17.280001,13.027335,284500900
2011-03-28,17.360001,17.600000,16.990000,17.040001,12.846399,308582200
2011-04-04,17.010000,18.290001,17.000000,17.650000,13.352882,539904800
2011-04-11,17.709999,17.760000,16.969999,17.030001,12.883830,324123500
2011-04-18,16.879999,16.990000,16.520000,16.940001,12.815741,306435200
2011-04-25,16.930000,17.639999,16.900000,17.520000,13.254535,412424800
2011-05-02,17.510000,17.700001,17.280001,17.559999,13.284794,290277400
2011-05-09,17.530001,17.990000,16.639999,16.879999,12.770350,563488500
2011-05-16,16.820000,16.870001,16.340000,16.530001,12.505560,371687600
2011-05-23,16.410000,16.510000,16.110001,16.459999,12.452602,284611800
2011-05-30,16.590000,16.820000,15.980000,16.010000,12.112162,256070900
2011-06-06,16.020000,16.170000,15.010000,15.120000,11.438842,412198300
2011-06-13,15.140000,15.280000,14.780000,14.970000,11.325363,401336500
2011-06-20,14.940000,15.640000,14.920000,14.930000,11.295102,429730700
2011-06-27,14.940000,15.950000,14.940000,15.860000,11.998681,294536600
2011-07-04,15.870000,15.990000,15.450000,15.740000,11.907895,208103500
2011-07-11,15.550000,15.960000,15.330000,15.590000,11.839205,285334700
2011-07-18,15.490000,16.500000,15.270000,16.459999,12.499890,305283600
2011-07-25,16.340000,16.389999,15.580000,15.970000,12.127782,301079500
2011-08-01,16.080000,16.250000,14.360000,14.940000,11.345590,401846000
2011-08-08,14.410000,16.240000,13.300000,15.990000,12.142968,798856900
2011-08-15,16.010000,16.070000,14.900000,15.080000,11.451905,373832700
2011-08-22,15.230000,15.560000,14.950000,15.320000,11.634164,290106000
2011-08-29,15.510000,16.000000,15.300000,15.410000,11.702511,270157600
2011-09-05,15.100000,16.450001,15.010000,15.820000,12.013870,303693300
2011-09-12,15.550000,16.840000,15.550000,16.620001,12.621398,325952000
2011-09-19,16.450001,16.670000,14.960000,15.610000,11.854393,320094200
2011-09-26,15.650000,16.360001,15.480000,15.500000,11.770860,276068100
2011-10-03,15.300000,16.940001,14.930000,16.660000,12.651773,412991300
2011-10-10,16.910000,17.670000,16.850000,17.549999,13.380499,260964100
2011-10-17,17.370001,17.670000,16.799999,17.379999,13.250888,202152200
2011-10-24,17.379999,18.600000,17.260000,18.559999,14.150546,280081200
2011-10-31,18.340000,18.549999,17.530001,18.030001,13.746466,237001000
2011-11-07,18.000000,19.150000,17.440001,19.020000,14.501257,403633200
2011-11-14,18.950001,19.190001,18.219999,18.420000,14.043808,240369500
2011-11-21,18.129999,18.309999,17.219999,17.500000,13.342381,166157200
2011-11-28,17.920000,18.980000,17.660000,18.549999,14.142921,261509400
2011-12-05,18.840000,19.070000,18.450001,18.879999,14.394524,218859000
2011-12-12,18.620001,18.850000,17.879999,17.940001,13.677845,286570700
2011-12-19,17.959999,18.490000,17.620001,18.469999,14.081927,203156200
2011-12-26,18.480000,18.639999,18.049999,18.080000,13.784584,88088100
2012-01-02,18.549999,19.000000,18.350000,18.850000,14.371652,159826500
2012-01-09,18.870001,19.250000,18.770000,19.059999,14.580144,179027400
2012-01-16,19.230000,19.950001,19.110001,19.920000,15.238011,191505100
2012-01-23,19.850000,20.070000,19.360001,19.559999,14.962621,198404700
2012-01-30,19.400000,20.200001,19.270000,20.090000,15.368054,219985400
2012-02-06,20.040001,20.490000,19.730000,19.900000,15.222712,384185900
2012-02-13,20.010000,20.350000,19.830000,20.290001,15.521045,223969500
2012-02-20,20.299999,20.490000,19.920000,20.139999,15.406302,134670600
2012-02-27,19.990000,20.260000,19.709999,19.760000,15.115617,188348000
2012-03-05,19.730000,19.889999,19.320000,19.799999,15.146212,166394900
2012-03-12,19.820000,20.379999,19.660000,20.030001,15.322158,212215800
2012-03-19,19.940001,20.650000,19.940001,20.530001,15.704641,190929700
2012-03-26,20.700001,21.240000,20.650000,21.150000,16.178917,185606400
2012-04-02,21.139999,21.299999,20.070000,20.219999,15.467495,169283200
2012-04-09,19.969999,20.280001,19.520000,19.850000,15.242008,171865600
2012-04-16,19.920000,20.309999,19.570000,19.910000,15.288076,160424900
2012-04-23,19.770000,20.030001,19.270000,19.980000,15.341826,233938300
2012-04-30,19.850000,20.170000,19.030001,19.120001,14.681469,171695700
2012-05-07,19.020000,19.260000,16.500000,16.510000,12.677357,438297600
2012-05-14,16.400000,16.889999,16.370001,16.469999,12.646643,280585400
2012-05-21,16.510000,16.820000,16.320000,16.330000,12.539141,217509800
